what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885475771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885476586
error,log,,,"Core exception while retrieving the content description",1500885478456
error,log,,,"Core exception while retrieving the content description",1500885478458
error,log,,,"Core exception while retrieving the content description",1500885478458
error,log,,,"Core exception while retrieving the content description",1500885478458
error,log,,,"Core exception while retrieving the content description",1500885478458
error,log,,,"Core exception while retrieving the content description",1500885478458
error,log,,,"Core exception while retrieving the content description",1500885478474
error,log,,,"Core exception while retrieving the content description",1500885478474
error,log,,,"Core exception while retrieving the content description",1500885478474
error,log,,,"Core exception while retrieving the content description",1500885478474
error,log,,,"Core exception while retrieving the content description",1500885478490
error,log,,,"Core exception while retrieving the content description",1500885478490
error,log,,,"Core exception while retrieving the content description",1500885478490
error,log,,,"Core exception while retrieving the content description",1500885478505
error,log,,,"Core exception while retrieving the content description",1500885478505
error,log,,,"Core exception while retrieving the content description",1500885478505
error,log,,,"Core exception while retrieving the content description",1500885478521
error,log,,,"Core exception while retrieving the content description",1500885478521
error,log,,,"Core exception while retrieving the content description",1500885478521
error,log,,,"Core exception while retrieving the content description",1500885478521
error,log,,,"Core exception while retrieving the content description",1500885478537
error,log,,,"Core exception while retrieving the content description",1500885478537
error,log,,,"Core exception while retrieving the content description",1500885478537
error,log,,,"Core exception while retrieving the content description",1500885478537
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1500885479456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885479784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885480810
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1500885481026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885489606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885667188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885671043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885671810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1500885675322
