what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1501192229037
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1501192229039
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1501192229040
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1501192229041
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1501192229043
os,sysinfo,,,"win32",1501192229050
arch,sysinfo,,,"x86_64",1501192229050
ws,sysinfo,,,"win32",1501192229050
locale,sysinfo,,,"en_GB",1501192229050
processors,sysinfo,,,"4",1501192229050
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1501192229050
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1501192229050
java.specification.name,sysinfo,,,"Java Platform API Specification",1501192229050
java.specification.vendor,sysinfo,,,"Oracle Corporation",1501192229050
java.specification.version,sysinfo,,,"1.8",1501192229050
java.vendor,sysinfo,,,"Oracle Corporation",1501192229050
java.version,sysinfo,,,"1.8.0_121",1501192229050
java.vm.info,sysinfo,,,"mixed mode",1501192229050
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1501192229050
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1501192229050
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1501192229050
java.vm.specification.version,sysinfo,,,"1.8",1501192229050
java.vm.vendor,sysinfo,,,"Oracle Corporation",1501192229050
java.vm.version,sysinfo,,,"25.121-b13",1501192229050
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1501192244921
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1501192245232
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1501192245358
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1501192245758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192258857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192333791
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1501192336068
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1501192336071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192343551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192365062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192421280
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1501192423832
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1501192423859
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1501192423913
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1501192423915
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1501192424719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192425027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192431820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1501192436815
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1501192437557
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1501192437564
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1501192437660
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1501192444825
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1501192447074
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1501192449752
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501192460548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501192461827
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1501192464585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1501192466536
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501192470808
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1501192470885
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1501192482515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192486287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192507197
error,log,,,"Core exception while retrieving the content description",1501192508022
error,log,,,"Core exception while retrieving the content description",1501192508026
error,log,,,"Core exception while retrieving the content description",1501192508029
error,log,,,"Core exception while retrieving the content description",1501192508033
error,log,,,"Core exception while retrieving the content description",1501192508038
error,log,,,"Core exception while retrieving the content description",1501192508042
error,log,,,"Core exception while retrieving the content description",1501192508046
error,log,,,"Core exception while retrieving the content description",1501192508049
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1501192508119
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1501192508158
error,log,,,"Core exception while retrieving the content description",1501192508183
error,log,,,"Core exception while retrieving the content description",1501192508187
error,log,,,"Core exception while retrieving the content description",1501192508190
error,log,,,"Core exception while retrieving the content description",1501192508194
error,log,,,"Core exception while retrieving the content description",1501192508199
error,log,,,"Core exception while retrieving the content description",1501192508202
error,log,,,"Core exception while retrieving the content description",1501192508206
error,log,,,"Core exception while retrieving the content description",1501192508209
error,log,,,"Core exception while retrieving the content description",1501192508215
error,log,,,"Core exception while retrieving the content description",1501192508220
error,log,,,"Core exception while retrieving the content description",1501192508224
error,log,,,"Core exception while retrieving the content description",1501192508228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192509866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192511197
error,log,,,"Core exception while retrieving the content description",1501192515860
error,log,,,"Core exception while retrieving the content description",1501192515864
error,log,,,"Core exception while retrieving the content description",1501192515868
error,log,,,"Core exception while retrieving the content description",1501192515872
error,log,,,"Core exception while retrieving the content description",1501192515879
error,log,,,"Core exception while retrieving the content description",1501192515883
error,log,,,"Core exception while retrieving the content description",1501192515888
error,log,,,"Core exception while retrieving the content description",1501192515891
error,log,,,"Core exception while retrieving the content description",1501192515897
error,log,,,"Core exception while retrieving the content description",1501192515901
error,log,,,"Core exception while retrieving the content description",1501192515905
error,log,,,"Core exception while retrieving the content description",1501192515909
error,log,,,"Core exception while retrieving the content description",1501192515922
error,log,,,"Core exception while retrieving the content description",1501192515925
error,log,,,"Core exception while retrieving the content description",1501192515929
error,log,,,"Core exception while retrieving the content description",1501192515933
error,log,,,"Core exception while retrieving the content description",1501192515941
error,log,,,"Core exception while retrieving the content description",1501192515945
error,log,,,"Core exception while retrieving the content description",1501192515949
error,log,,,"Core exception while retrieving the content description",1501192515953
error,log,,,"Core exception while retrieving the content description",1501192515984
error,log,,,"Core exception while retrieving the content description",1501192515989
error,log,,,"Core exception while retrieving the content description",1501192516059
error,log,,,"Core exception while retrieving the content description",1501192516063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1501192520220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1501192521666
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1501192534612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192535825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192632771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192633593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192635012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192635577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192636618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501192637858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194121787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194122156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194122265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194122776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194194597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194195180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194461020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194461585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1501194629571
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1501196278133
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1501196278133
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1501196278133
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1501196278148
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1501196278164
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1501196278164
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1501196278164
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1501196278164
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1501196278164
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1501196278164
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1501196278164
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1501196278164
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1501196278164
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1501196278180
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1501196278233
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1501196278233
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1501196278233
